,mean,std,class
0,0.0,0.0,1.0
1,8.562186412262818,18.52357630187773,0.0
2,3.3812491849493136,10.525838249298252,0.0
3,2.6480260640152657,6.982882408933487,0.0
4,4.905081417282663,12.756601291414093,0.0
5,6.43938851085593,10.202184411989228,0.0
6,0.21213203435596428,0.29344694769431684,0.0
7,1.1285273026769334,0.8719144660746833,0.0
8,6.154621979195553,13.747688625243306,0.0
9,0.5772882033491751,0.8578103952439164,0.0
10,1.7027938918001913,1.6626862447578064,0.0
11,1.586699931246173,3.694391535752283,0.0
12,0.41919417382415924,0.3205374854510656,0.0
13,23.099137364465445,39.9655860753056,0.0
14,4.184463394062206,13.490794341564248,0.0
15,6.382908848722132,11.417312758694141,0.0
16,9.715479065007823,13.147213710941244,0.0
17,4.473389299733409,6.536678644004521,0.0
18,5.860555586487645,12.917934251233685,0.0
19,7.453122914669243,11.689735939583594,0.0
20,2.39814438527181,11.233975779734786,0.0
21,1.6029381579560236,3.5466454660052316,0.0
22,0.5468085040052061,0.4027799210276837,0.0
23,0.9434259696231353,1.5895160893598559,0.0
24,0.7159415253899004,0.9051873545922735,0.0
25,0.7425991379203675,0.7609663465225585,0.0
26,4.1102496350638145,10.495110867111705,0.0
27,10.342234010581581,18.686951646963887,0.0
28,1.3884375041984285,1.6581895620402933,0.0
29,1.2747548783981961,1.8027756377319946,0.0
30,1.2326390911914724,4.239390484948285,0.0
31,4.845333963766193,9.42957665126517,0.0
32,0.9834672801116301,1.5019053745672113,0.0
33,0.47042859766332057,0.49305964150482445,0.0
34,4.345837040660715,3.876466939950859,0.0
35,2.717324633856926,8.343386017904288,0.0
36,0.9739873390316802,1.1712983616291954,0.0
37,3.7252234398369524,10.155558971530432,0.0
38,0.25,0.3535533905932738,0.0
39,2.834689114798116,9.24826174770178,0.0
40,0.22764068239734228,0.32142144784722243,0.0
41,0.0,0.0,1.0
42,1.876778975045148,7.422270998036654,0.0
43,2.4895125292568387,7.595844931042188,0.0
44,1.4120973040713831,3.361943896090596,0.0
45,0.7678781382910725,0.7780763423909044,0.0
46,2.376449005561718,9.06272769923255,0.0
47,4.894342317692071,12.579616340896209,0.0
48,2.9464614874946617,8.336089563659197,0.0
49,1.408766668689254,4.618673824176145,0.0
50,2.1235777673674154,7.341478412406083,0.0
51,3.139560325394267,9.82985792751898,0.0
52,0.6399403651671633,0.9649219014519284,0.0
53,7.154911425277534,17.95725013504481,0.0
54,1.382381806716805,2.1673840779055444,0.0
55,0.2677515703115669,0.38654152769517625,0.0
56,0.8003905296791061,1.1319231422671772,0.0
57,1.7759208324720746,2.5390413162518843,0.0
58,4.721278332239554,14.160550523385544,0.0
59,0.25,0.3535533905932738,0.0
60,3.6725280463279413,11.582554933617086,0.0
61,1.2621756140368485,1.6245819654779874,0.0
62,0.6131156934216194,0.35214534160582595,0.0
63,2.9155588244422104,8.079860757628227,0.0
64,1.006558262343513,2.287619927362663,0.0
65,2.6211427105920575,4.7731788364562355,0.0
66,1.3586993278768253,3.244516130996471,0.0
67,0.6520477913595027,0.8089666401617077,0.0
68,0.2594267592760964,0.5861329249281362,0.0
69,0.3373773447853214,0.26657145175852764,0.0
70,0.0,0.0,1.0
71,2.6411512840712725,10.015732666743293,0.0
72,0.5055053412957038,0.6515401091498715,0.0
73,2.3668312767958257,8.397753918585034,0.0
74,0.5376584498560777,0.4169094774842113,0.0
75,0.9771273945298943,3.398803323741041,0.0
76,1.3824689583346492,2.79931529998472,0.0
77,1.2606602993967342,4.357638214182597,0.0
78,0.4690822668887535,0.3449290016606813,0.0
79,4.543666619687619,7.849741462255569,0.0
80,1.4725441877172167,3.0701418788435846,0.0
81,20.144851164301663,33.61620343667852,0.0
82,2.5188309448665422,7.238503457367951,0.0
83,0.25,0.3535533905932738,0.0
84,1.2475761718307363,5.139355159112697,0.0
85,1.6295894220647327,5.717441959586993,0.0
86,0.28846153846153844,0.24677405839641228,0.0
87,0.7814210848669059,0.5340930986839337,0.0
88,2.031022426920702,5.286577543799474,0.0
89,3.0671857213169686,10.510440675871427,0.0
90,0.9332153992258817,2.7461877942698774,0.0
91,0.3565001976007844,0.35038074600574004,0.0
92,2.360436262764331,6.295754040189289,0.0
93,2.3567145017346656,5.163433023434913,0.0
94,0.03333333333333333,0.05773502691896258,0.0
95,0.6241533149522032,2.0311538748446756,0.0
96,5.843108446399817,11.34436161537394,0.0
97,1.2858832772423656,3.2812752054683623,0.0
98,2.325173880820115,5.719546290530062,0.0
99,1.0034180721329908,2.0769734109704774,0.0
100,0.5771601883432528,0.421138511940521,0.0
101,0.5001610500741721,0.5682359250686355,0.0
102,3.744559499413677,8.653863804017663,0.0
103,0.4559503767325859,0.33412904073128186,0.0
104,2.1439535676907466,6.814832995734096,0.0
105,2.7889066219349634,8.392338496357599,0.0
106,1.01898909419994,4.492425072471807,0.0
107,2.342424899201438,7.880291625411542,0.0
108,0.4237932203665431,0.44908313692466717,0.0
109,5.849803086317897,10.627015396320228,0.0
110,0.32032412018254575,0.28556989138396777,0.0
111,1.7829224334490632,4.255458364892555,0.0
112,0.5969824312974076,0.8056232293432356,0.0
113,3.443696716143817,10.434031956414044,0.0
114,3.1812458398239674,10.39287592825016,0.0
115,4.09357276357403,6.84122856642857,0.0
116,3.0033743000952526,9.155576604075994,0.0
117,1.318509033483822,3.411031145748447,0.0
118,0.42822475511229896,0.3501960706502884,0.0
119,1.1116785303708554,1.3626004710266635,0.0
120,2.3695498758539357,6.126823525879153,0.0
121,2.3566358819286632,5.5465219389065235,0.0
122,0.5180441831475032,0.36604540503508887,0.0
123,3.337412673742558,10.059755167041098,0.0
124,0.8033904087374364,0.6698581242852977,0.0
125,1.344061014287573,3.9078824404499546,0.0
126,0.360374052221291,0.31489281608676895,0.0
127,2.922503245131745,7.025581859940214,0.0
128,1.657698653579871,4.65519456159857,0.0
129,3.0480180860076023,7.64649976443022,0.0
130,2.189081070218903,4.6102844692421705,0.0
131,1.7267012690686647,2.2795413436738383,0.0
132,0.4953256656815192,0.4350361494041007,0.0
133,1.3934560955359678,8.362133993817913,0.0
134,2.2156469329519797,5.124843697325484,0.0
135,1.2453869723211768,3.250486098022934,0.0
136,1.0452903141373555,1.25880555564932,0.0
137,2.577982198302689,8.157732567163198,0.0
138,6.7717826027913715,12.160548847196564,0.0
139,1.7910986665430273,4.677094515258022,0.0
140,0.25078794180393177,0.26366087621513074,0.0
141,0.5,0.7071067811865476,0.0
142,0.8118682034478703,1.6310280824029604,0.0
143,1.7119916530587291,1.6224188848269006,0.0
144,0.08333333333333333,0.14433756729740646,0.0
145,2.1626932646237838,6.315803077442928,0.0
146,3.6731498490905348,12.427014728354717,0.0
147,1.266107321177504,3.755254647399301,0.0
148,1.1205771488552294,3.2985854497111684,0.0
149,0.6581704022131267,0.6257544083838243,0.0
150,2.1930479572531665,5.751398204158209,0.0
151,0.5109417857705159,0.8670742859728761,0.0
152,0.4060526729356068,0.3024121576094891,0.0
153,2.2445460383566362,5.860986267661597,0.0
154,0.4694768214436577,0.5812007418310318,0.0
155,1.0738768882709855,1.3213574596023523,0.0
156,0.49582602878488624,0.6099818130507518,0.0
157,2.282505753924309,6.287461483395929,0.0
158,0.9476423537605237,1.0851875225718455,0.0
159,1.5659454501682495,3.4464179095565584,0.0
160,3.570018498500975,8.949497625669583,0.0
161,0.05535533905932738,0.08051231612016656,0.0
162,1.7044270018141179,5.726170522598458,0.0
163,1.3933557040614788,3.6518849010059222,0.0
164,0.23701298701298704,0.38342400926077547,0.0
165,0.819881972558888,1.8987537354071358,0.0
166,0.33826735376052375,0.4015416290246923,0.0
167,1.1338654692248704,3.1864609050853883,0.0
168,2.6647534572368405,6.77377257217635,0.0
169,1.6295922647667822,1.0753208175864186,0.0
170,0.4295299017759095,0.4962112192004938,0.0
171,0.21428571428571427,0.26726124191242434,0.0
172,1.3769646163052671,4.880421791591406,0.0
173,0.49433499769337824,2.03964749044279,0.0
174,0.4070970012552065,0.3182096295928333,0.0
175,1.194290418863195,6.3812972217217885,0.0
176,0.39810890723002457,0.5902122510515452,0.0
177,4.17361246514804,9.919646820234464,0.0
178,0.8334253292597791,2.052809070691904,0.0
179,1.921545647061699,5.197353970513685,0.0
180,1.733496492863926,7.31413692918284,0.0
181,0.5590169943749475,0.7905694150420949,0.0
182,1.9368196177267838,3.935886489709194,0.0
183,1.178599819361375,1.2059737151241974,0.0
184,0.23570226039551587,0.408248290463863,0.0
185,0.3006428356270821,0.31500184909452794,0.0
186,1.3338923334507446,2.6396914970893484,0.0
187,1.6140496887461386,5.499947994122543,0.0
188,0.5210668145576238,0.8404973895346537,0.0
189,0.25,0.27386127875258304,0.0
190,2.687618410921098,7.008464458570062,0.0
191,0.0,0.0,1.0
192,0.9502759166755622,1.87590163709259,0.0
193,0.9282639670729438,2.7214151763708836,0.0
194,0.6926301922485691,1.2025931930277685,0.0
195,2.1251790734384084,4.320976713214566,0.0
196,0.550303219411309,2.946599079334295,0.0
197,0.8457888140656286,1.5173756450128089,0.0
198,2.3035811440817437,5.326493368066314,0.0
199,0.9933134693514717,3.916358238974634,0.0
200,0.48137793974599785,0.6213922993067816,0.0
201,0.8012326255503608,2.9698570993802393,0.0
202,0.6170439208394648,0.9374073651005089,0.0
203,0.9204661509947307,2.3282564197936573,0.0
204,4.392459959058359,7.435717092385558,0.0
205,1.8122815508519188,5.669969909055485,0.0
206,1.1166950208755957,4.178169785388355,0.0
207,12.549757029087914,22.521321685414648,0.0
208,1.7464596303617725,3.467435247271396,0.0
209,0.45736645673704446,0.7573260394257679,0.0
210,1.0935279123720287,1.421630190861398,0.0
211,1.6045057667054172,5.802369499882008,0.0
212,0.6628395988850454,1.4997960784001458,0.0
213,2.5301535225711564,6.187809311820266,0.0
214,0.3175550143149851,0.281420279038408,0.0
215,0.5181405594852492,0.7665154895223018,0.0
216,1.3873828050701604,4.493490494592768,0.0
217,0.49999110886075565,0.7666632768585349,0.0
218,0.5704619738123766,0.4932238624482277,0.0
219,0.40519152556241345,0.22505957072216345,0.0
220,1.080966771829342,1.2580567668154181,0.0
221,0.2581739454388795,0.5504996257185205,0.0
222,0.5917711958184128,1.2456352916535935,0.0
223,0.25,0.3535533905932738,0.0
224,0.7514340341084061,1.468806287427993,0.0
225,0.3806019374818707,0.508018233973172,0.0
226,1.2062786884592187,3.8428645757776816,0.0
227,1.2798297631471076,3.9749416393351527,0.0
228,2.5343952176045916,7.145422667130984,0.0
229,1.8760371453877407,5.806121432753623,0.0
230,0.3469093839468657,0.3036982984313517,0.0
231,0.16449944388692134,0.22114417467331254,0.0
232,0.8478736569048566,0.8387594328964361,0.0
233,1.0594164323813102,3.2550185644104057,0.0
234,0.7905694150420949,1.118033988749895,0.0
235,0.39236315778416286,0.3911812331181522,0.0
236,0.3434873253856805,0.5422273245370905,0.0
237,1.0105279925553803,2.4856408436559714,0.0
238,1.5549471780390394,5.772520109169782,0.0
239,2.1402431214579085,1.8521436078655773,0.0
240,0.7622590325035866,0.6079615992523535,0.0
241,0.5221752684745402,0.5342324209095154,0.0
242,0.4157795276924614,0.36779794505110897,0.0
243,2.1809622863185916,4.4183468292260155,0.0
244,0.25,0.3535533905932738,0.0
245,0.6833386468494514,1.0752305145299403,0.0
246,0.36534548472294937,0.28642730889534324,0.0
247,0.8778534346795915,1.8065893599230853,0.0
248,0.8145848403956392,2.7688937224866903,0.0
249,0.9847583885122171,3.2367810376031625,0.0
250,1.4162035277065355,4.676666057505399,0.0
251,4.748469509042154,10.355101889457758,0.0
252,1.51843496163636,7.366795011758179,0.0
253,0.5235279598379338,0.4590811550245168,0.0
254,1.8221326310979447,6.677990991734888,0.0
255,0.43712489623810047,0.29795280278484454,0.0
256,0.4541948471701423,0.5343874169196214,0.0
257,1.8201611655005108,6.059877782055374,0.0
258,1.3766531245609956,6.5390114349190815,0.0
259,0.9820831409411181,3.16470373490726,0.0
260,0.16655600934422107,0.26621805073828886,0.0
261,0.3036841199519144,0.39475361195073466,0.0
262,3.279806669490439,6.7552377703889,0.0
263,2.662788292881577,6.6893298671738375,0.0
264,0.20268962429686843,0.2639647107418378,0.0
265,1.5311877109199694,3.3026088760632453,0.0
266,0.375,0.25,0.0
267,4.742441013829382,14.233710723448013,0.0
268,0.47262856525360514,0.39631078841576894,0.0
269,5.328130360062442,14.551920882102342,0.0
270,1.1509648436430073,2.179096774941967,0.0
271,2.3942130926076493,8.32896353325295,0.0
272,2.54370787218324,11.54910369040296,0.0
273,3.577094033382884,14.722517045432033,0.0
274,3.604560767108607,11.17392723314055,0.0
275,0.42522201634080475,0.5331223584956135,0.0
276,1.1345077019784582,3.5973777533094835,0.0
277,1.6001287960412476,2.5465261997343465,0.0
278,2.9139060524095006,7.749925553389129,0.0
279,0.2607303626136268,0.3625901899010829,0.0
280,0.9792112052968533,4.577314492036925,0.0
281,1.3767898508540426,4.713473170761375,0.0
282,0.5,0.7071067811865476,0.0
283,1.3312765920460652,2.3134870467053124,0.0
284,6.475718320136227,15.433983288170781,0.0
285,0.08333333333333333,0.11785113019775792,0.0
286,0.0,0.0,1.0
287,0.4347221236218272,1.676478372502998,0.0
288,1.1475400762286778,3.5055751295997344,0.0
289,1.1851458351853212,6.302103806158969,0.0
290,1.23785953762889,2.452663793229743,0.0
291,0.7128470953504535,0.8720777963448477,0.0
292,0.6293639419599223,1.7563408830510967,0.0
293,1.7675609867025461,4.013404421846813,0.0
294,1.3517252130713417,7.036685095131656,0.0
295,2.526028219714379,7.285573188911291,0.0
296,2.066215653362397,5.808021708670619,0.0
297,1.254384325205045,5.136535794136686,0.0
298,2.1892247729567345,5.448725503095716,0.0
299,1.9289044121917085,5.073311114534843,0.0
300,0.36520682646102354,0.39314280344359287,0.0
301,0.5612745662491018,0.5503644737680974,0.0
302,0.28090169943749477,0.2551562380911119,0.0
303,2.8375988282332734,12.10775740902601,0.0
304,0.3535533905932738,0.5,0.0
305,1.3659036588621922,4.407700493680599,0.0
306,0.40236892706218247,0.3635228600820615,0.0
307,0.5694011342255848,0.6604903178597319,0.0
308,0.885554265939115,0.911946365042157,0.0
309,1.1347750658416227,5.608727267225971,0.0
310,1.4019415456596411,4.866258130052583,0.0
311,0.1875,0.22160131510697959,0.0
312,0.22091165112795702,0.29946278658051556,0.0
313,2.278962128657162,6.661637976381295,0.0
314,2.3157347134981467,8.082885538925447,0.0
315,0.41640720371253886,0.38055944650495316,0.0
316,1.4595705121684748,5.105682223632185,0.0
317,2.56222437285774,6.0369690452102285,0.0
318,0.2,0.2738612787525831,0.0
319,0.7134469667567271,1.1861945212930645,0.0
320,0.40236892706218247,0.3635228600820615,0.0
321,0.3579940024660463,0.3487957600205795,0.0
322,0.41205673268142573,0.42097885812556196,0.0
323,2.125627595507482,7.59726325899954,0.0
324,2.001083750987892,5.416002365114552,0.0
325,1.691955271804982,4.3663896762149825,0.0
326,1.012399565249787,2.921898485240448,0.0
327,0.0,0.0,0.0
328,0.7347026381733276,0.7365340272296975,0.0
329,1.233025601191056,2.942617107400829,0.0
330,2.393100263261289,5.297722001994276,0.0
331,0.4964404771832187,0.5726104220110739,0.0
332,0.7724772125052995,0.674867260447381,0.0
333,0.9929870884115141,2.696776442900227,0.0
334,0.21785113019775793,0.21980672243664046,0.0
335,0.3914273754568658,0.5287698861601345,0.0
336,0.9781009662656991,1.2718942235573474,0.0
337,0.0,0.0,0.0
338,0.8018009721464983,1.1897516801471362,0.0
339,1.3018801784607927,5.053409979168341,0.0
340,0.9979232206650077,2.5387251520334493,0.0
341,1.6421535865665755,6.704786393778907,0.0
342,4.543712793169727,5.051129895990749,0.0
343,2.047321760143551,7.415047175042593,0.0
344,0.16666666666666666,0.2886751345948129,0.0
345,2.0462747660244354,2.6126267203200895,0.0
346,0.7594213964805304,1.8847383567365497,0.0
347,0.46327633100427595,0.584495293866146,0.0
348,0.30833837035166084,0.43904073252023823,0.0
349,0.7357068691339581,0.6621202065653382,0.0
350,0.30687071700949264,0.32687781125973947,0.0
351,2.994602529627381,5.754891870184232,0.0
352,0.8478316246071689,1.8568832961862132,0.0
353,2.852499848659022,4.085398343075717,0.0
354,0.32618446353109126,0.25641662635981,0.0
355,15.242222975448492,17.604647309653217,0.0
356,0.25,0.3535533905932738,0.0
357,3.056753821073791,12.749174339610727,0.0
358,0.46573540079047665,0.37776787785152816,0.0
359,1.575002446038459,6.524910449095775,0.0
360,1.058154969125724,0.9555951702178859,0.0
361,3.846710615363726,2.2776797224239593,0.0
362,0.2532787219097193,0.3536901895108931,0.0
363,0.11675212429686843,0.2993774722714562,0.0
364,2.2638462845343543,3.2015621187164247,0.0
365,0.5724526014068229,0.6818348659177201,0.0
366,0.0,0.0,1.0
367,0.40802971123110754,0.4894526455892954,0.0
368,0.4977301484021961,0.4341079763951242,0.0
369,0.3190206273162163,0.30589601134884603,0.0
370,0.46431030791089634,0.5950024049711455,0.0
371,0.7435212131000438,3.150378575589988,0.0
372,1.0022467007359532,3.239576647162044,0.0
373,1.7071025980813967,6.235367467047849,0.0
374,4.2772921091292115,13.399502946934113,0.0
375,1.5333747976067278,6.69089346797109,0.0
376,1.6986279863880818,4.645475057652989,0.0
377,0.5935437513632585,2.8278462193932308,0.0
378,0.4625265694270285,0.42892361423954684,0.0
379,0.7035909939912572,0.6992885819834086,0.0
380,3.2882513359006986,13.066730050964553,0.0
381,0.8908524573769853,3.521161512733512,0.0
382,0.8420612061050028,4.129482085465473,0.0
383,0.253033008588991,0.31780383655266564,0.0
384,3.7675192457352473,7.683958627409475,0.0
385,2.3455028340152984,7.037269865222499,0.0
386,1.187521829501729,5.037514204633654,0.0
387,0.3194444444444445,0.3815781071443327,0.0
388,1.97563865595397,6.165313999072137,0.0
389,1.0670532022010422,4.992185873566315,0.0
390,0.3801007289530194,0.5014779275658011,0.0
391,2.14546898614221,8.476221054931546,0.0
392,0.5072010502108366,0.601649822302646,0.0
393,0.382842712474619,0.35956824370534346,0.0
394,0.7446423745183709,1.5255927935108409,0.0
395,0.6261375517148888,0.9283290900438473,0.0
396,0.8296091659831696,1.8216296962315155,0.0
397,0.3945892935149565,0.3476257255558525,0.0
398,5.496200454046599,13.54875924602811,0.0
399,0.4209250864757991,0.46226473632728854,0.0
400,0.6458513331905041,0.9159619502435362,0.0
401,0.5145233183061768,1.015599310385603,0.0
402,2.423678551618476,5.285389900618986,0.0
403,0.0,0.0,0.0
404,0.7027515306354714,3.0999677154998992,0.0
405,0.4807085912479054,0.5017682024713319,0.0
406,2.551239542912249,9.129540881424285,0.0
407,1.2982215479093095,4.785478807118771,0.0
408,0.4129810629513873,0.3155391659942089,0.0
409,0.43493039724179583,0.41171944788497905,0.0
410,3.282044524537705,6.8664402795660635,0.0
411,0.5500976643076757,1.6103695062730121,0.0
412,0.9040671838754727,2.7041982324231255,0.0
413,1.4048979762587368,5.75810141028868,0.0
414,0.6896551173379492,1.6180492971406888,0.0
415,0.8946570834020366,2.787548832855945,0.0
416,0.624988487136625,0.4494796156140639,0.0
417,0.9602869725669628,2.882280890623659,0.0
418,0.21844336196330355,0.33511578508253653,0.0
419,1.141963004046318,3.0877313049658626,0.0
420,0.25,0.3535533905932738,0.0
421,0.37448279635406184,2.058285573650995,0.0
422,0.125,0.1767766952966369,0.0
423,0.35808361375819536,0.407714690939274,0.0
424,1.134938871113363,2.74668157331204,0.0
425,0.3995093791412857,0.5864239914519684,0.0
426,2.175870437824363,8.019637006671452,0.0
427,0.506353053872257,0.429140412660953,0.0
428,0.5974716001898812,2.8962155203682958,0.0
429,0.625,1.25,0.0
430,0.5201766977956711,0.37436387754898864,0.0
431,0.5077367957801877,0.3276181303823749,0.0
432,1.2249698750565938,4.487044401507434,0.0
433,1.7307271730321645,5.866258139758094,0.0
434,0.7703991192723806,0.5864485242965422,0.0
435,1.0687264031124903,5.105077757177491,0.0
436,0.09627427221590432,0.21460286801491668,0.0
437,0.7984538005998038,2.7934905818277236,0.0
438,0.7430605936494049,1.1608098650783836,0.0
439,1.2928771849015177,6.618759427277708,0.0
440,0.21031655531057075,0.22345611544305066,0.0
441,0.6602530922988769,0.6890424698572856,0.0
442,1.1413898140087582,3.702640232025249,0.0
443,0.4295018173099329,0.45261027933296094,0.0
444,0.3380010948994448,0.2728300002336346,0.0
445,0.6812460488580928,0.7407024643227806,0.0
446,0.6728107543564081,1.9447987156973503,0.0
447,1.0686410606780135,4.378329368519599,0.0
448,0.5293479862608329,0.6818872888964327,0.0
449,0.26666666666666666,0.23124061542519345,0.0
450,4.279659682412264,10.077976989533964,0.0
451,0.6009252125773316,0.8498365855987975,0.0
452,0.2027516074122051,0.33595507306681377,0.0
453,3.3701506200275864,10.583454101839544,0.0
454,7.001405557373982,12.704509283819185,0.0
455,1.1118632954155048,4.588110793774775,0.0
456,0.16763440769432864,0.2752719629225804,0.0
457,1.5201686429660721,3.9181998172552412,0.0
458,0.27899440454745095,0.4906770652442489,0.0
459,0.21137643363058567,0.3883967090954506,0.0
460,0.2890255096468796,0.3245191231400538,0.0
461,1.2515962225750452,3.6333729353290476,0.0
462,2.7900313664776455,4.248728266921564,0.0
463,0.600119685461334,0.6251993168383997,0.0
464,1.2888428101729617,6.328030977985662,0.0
465,0.125,0.25,0.0
466,1.9544418444439686,3.683910123622938,0.0
467,3.278488168856522,6.2866546720857395,0.0
468,0.5788740222091265,1.0010808899441,0.0
469,1.0931913746390627,3.9950559697234675,0.0
470,0.21970298204960975,0.25759783939417014,0.0
471,0.4709507824507424,0.7992218614775102,0.0
472,0.3623300522094619,0.4107231003527249,0.0
473,0.11923076923076924,0.21750331562459527,0.0
474,0.0,0.0,1.0
475,1.2679815752140904,5.449003687530053,0.0
476,2.5251026670903354,5.1921931658991785,0.0
477,1.2202987201507873,3.273633154104906,0.0
478,1.2448331254386706,4.458112307910292,0.0
479,0.9969009160137721,5.911247570428114,0.0
480,0.8019850815742622,1.969781368001245,0.0
481,1.930733832730942,6.136308880503965,0.0
482,0.7082587407955254,0.5538634746141117,0.0
483,0.4099538808792527,0.3559526132818755,0.0
484,1.9776757081886303,5.275289854972292,0.0
485,2.2423378735698387,5.533005279160358,0.0
486,1.5394575850530314,2.7984165667377163,0.0
